"","Mean","Standard.Deviation","Skewness","Kurtosis","T.Test","Winners","Loserss"
"1",16.854270795476,20.6384907661224,1.4786171759778,2.40154823089069,1.05483057847974e-12,80,20
"2",25.3987460314901,22.9061936199113,1.22218302432807,1.26086451610304,4.70409221001446e-19,92,8
"3",22.3536830365356,21.5978035190507,1.16748825029163,1.23387016950756,1.88815717817853e-17,88,12
"4",20.4872696365023,21.6089410909516,1.00943008684004,0.674893844576386,1.4842246608276e-15,87,13
"5",27.2988715966164,23.0312123532277,0.729547304614166,-0.224546146181206,1.0587168660783e-20,90,10
"6",38.0823014345696,26.5478949112566,0.981852919777428,0.800900748947248,6.50810029136894e-26,100,0
"7",41.7987747049254,29.6743703499155,1.049120932447,0.651877941841625,2.19596731360701e-25,98,2
"8",40.7820872658991,31.8103019187611,1.04474792321708,0.165810938891834,9.31863732493912e-23,97,3
"9",30.4340109930861,34.3869060429379,1.23152735085699,0.781909023440277,3.50193394297563e-14,84,16
"10",38.0910080802423,36.419120076428,1.23045953312607,0.778803856424116,1.09265211908943e-17,90,10
"11",21.1359571645354,21.1970371082411,0.473405412496321,0.03565234139699,1.26434655076981e-16,83,17
"12",35.2805844057262,22.2673274236892,0.505016265822892,0.332245370568191,6.66684715293333e-29,94,6
"13",39.0863400271821,21.1225586412179,0.652201795913058,0.734973233142385,6.61894243472535e-34,98,2
"14",49.1337070696164,21.2492603632354,0.762736206748705,0.553386835100524,1.07507855502121e-41,100,0
"15",31.1594794427759,16.925559681838,0.992313019286858,0.856488465930292,9.82740253499091e-34,100,0
"16",29.2396116887215,11.0662871660352,-0.327652183467567,-0.164516962416881,1.2283779829049e-46,100,0
"17",72.5547731127341,26.8635226301716,-1.23284230987834,0.824418187250551,1.81710613941843e-47,97,3
"18",67.1199403430276,21.6032833039316,-0.855545996630578,-0.127431289180024,7.37903524851223e-53,100,0
"19",-6.75879516890842,9.0222636161159,0.151723289673033,-0.367850605765588,2.90125179478186e-11,22,78
"20",-10.6493870372125,9.71095024414633,0.0963639513228589,-0.433287770523165,8.63573665760316e-19,13,87
"21",-6.99634188100344,10.3711048853259,0.29837522057633,-0.398017230443942,1.03335046322674e-09,23,77
"22",-3.54090746850761,11.0477991975965,0.316891926025215,-0.533085619628205,0.00181781649349309,32,68
"23",1.95565484068237,12.3090808308394,0.256533186889654,-0.856416186328655,0.115296407344213,53,47
"24",11.7021642291867,13.8055329873139,0.0869196208270838,-1.05210621860442,2.26410784791295e-13,75,25
"25",13.8107208799063,14.2152608023512,-0.0715974468210366,-1.11203408763217,4.56992953319525e-16,79,21
"26",8.39750918456713,13.5875550246067,-0.243046886599698,-1.09604690773935,1.43120615079008e-08,78,22
"27",0.754115051175584,13.4509729609022,-0.193986852770546,-1.02856296043251,0.576309761361974,49,51
"28",3.76928288680937,15.0662028075731,-0.0822488027956666,-0.955576000184781,0.013995133410239,56,44
"29",9.22270249078276,17.6537757237144,0.113786477206057,-0.737582270089312,9.70623728223605e-07,64,36
"30",15.9766805688436,20.034193215407,0.105916776380778,-0.788280932553562,2.71906518160747e-12,79,21
"31",18.9608661100775,20.9423626418547,-0.033861709354803,-0.884540059546442,1.26514408538479e-14,81,19
"32",17.4013849203425,20.3118668925418,-0.222069394283684,-0.824172869879972,1.44136113918854e-13,78,22
"33",9.00151794119853,18.401879802189,-0.397952853048502,-0.686038470781257,3.8755478896019e-06,74,26
"34",6.95436131268627,18.1951273635642,-0.510209203934324,-0.722713443933086,0.000231264593559233,72,28
"35",11.581843668647,19.3782598435539,-0.575187913321477,-0.743544662263927,3.60528573082772e-08,76,24
"36",17.5489175618567,20.6608124125938,-0.689773053960997,-0.646008016716459,2.07639267653653e-13,79,21
"37",48.4520934823447,25.6203070372856,-0.698894621045716,-0.210690213315439,1.22895678459553e-34,91,9
"38",64.8353061185211,29.0408695163193,0.014435484539863,0.83751908825423,1.99187841307217e-40,99,1
"39",58.4233630343293,26.4682987539378,0.486860201745089,0.957018241584727,5.09838049581604e-40,99,1
"40",61.3309618399496,23.9379599461751,0.902594302167361,0.468090901449139,1.76337919824668e-45,100,0
"41",31.2775429082082,15.9192034184127,0.602419097574483,1.56045336808149,6.16366842780667e-36,96,4
"42",12.4823849751582,23.403553588632,1.20340641263883,0.825544915965743,6.09510802539069e-07,66,34
"43",25.1729265875626,27.2006405546968,0.958582847059366,0.0125975440406316,4.62458227027795e-15,94,6
"44",23.9436341403351,26.4536060948518,0.757251275779085,-0.369681298235824,1.28207890878702e-14,92,8
"45",19.5832856996999,24.995866833804,0.568719096761055,-0.608950063931176,5.41701612408206e-12,76,24
"46",114.67233318148,42.2651287931221,0.573731006258815,-1.01433079708567,1.22189681163475e-47,100,0
"47",27.1192441068238,24.4706772629445,0.392911191842388,-1.24349940140422,4.84240844268993e-19,89,11
"48",30.8911816649597,27.2128165683024,0.265541589417842,-1.12886038853138,1.26711852081912e-19,87,13
"49",36.3865734961823,29.7132034716646,0.139336316468041,-1.03147410042998,1.5331976209211e-21,83,17
"50",42.347511736337,29.7981034172821,-0.0731949367481822,-1.01466132177129,1.21585448373858e-25,86,14
"51",50.6473020247191,29.6150512064382,-0.211376583340231,-0.908245674733688,2.57053058836706e-31,97,3
"52",49.6876930663553,26.4960467901653,-0.371554256371823,-0.541326310567034,2.36383442362756e-34,92,8
"53",53.1261679621765,23.793153337962,-0.377897572094213,-0.206338505316633,1.97128498195573e-40,97,3
"54",24.6807598400994,11.937727643476,0.417419849274936,-0.607051104983751,1.0580418975536e-37,99,1
