tick,price
34703,1265.2
34704,1265.2
34705,1265.2
34706,1265.2
34707,1265.2
34708,1265.2
34709,1265.2
34710,1265.2
34711,1265.2
34712,1265.2
34713,1265.2
34714,1265.2
34715,1265.2
34716,1265.2
34717,1265.2
34718,1265.2
34719,1265.2
34720,1265.2
34721,1265.2
34722,1265.2
34723,1265.2
34724,1265.2
34725,1265.2
34726,1265.2
34727,1265.2
34728,1265.2
34729,1265.2
34730,1265.2
34731,1265.2
34732,1265.2
34733,1265.2
34734,1265.2
34735,1265.2
34736,1265.2
34737,1265.2
34738,1265.2
34739,1265.2
34740,1265.4
34741,1265.4
34742,1265.4
34743,1265.4
34744,1265.4
34745,1265.4
34746,1265.4
34747,1265.4
34748,1265.4
34749,1265.4
34750,1265.4
34751,1265.4
34752,1265.4
34753,1265.4
34754,1265.4
34755,1265.4
34756,1265.4
34757,1265.2
34758,1265.2
34759,1265.2
34760,1265.2
34761,1265.2
34762,1265.2
34763,1265.2
34764,1265.2
34765,1265.2
34766,1265.2
34767,1265.2
34768,1265.2
34769,1265.2
34770,1265.2
34771,1265.2
34772,1265.2
34773,1265.2
34774,1265.2
34775,1265.2
34776,1265.2
34777,1265.2
34778,1265.2
34779,1265.2
34780,1265.2
34781,1265.2
34782,1265.4
34783,1265.4
34784,1265.4
34785,1265.4
34786,1265.4
34787,1265.4
34788,1265.4
34789,1265.4
34790,1265.4
34791,1265.4
34792,1265.4
34793,1265.4
34794,1265.4
34795,1265.4
34796,1265.4
34797,1265.4
34798,1265.4
34799,1265.4
34800,1265.4
34801,1265.4
34802,1265.4
34803,1265.4
34804,1265.4
34805,1265.4
34806,1265.4
34807,1265.2
34808,1265.2
34809,1265.2
34810,1265.2
34811,1265.2
34812,1265.2
34813,1265.2
34814,1265.2
34815,1265.2
34816,1265.2
34817,1265.2
34818,1265.2
34819,1265.2
34820,1265.2
34821,1265.2
34822,1265.2
34823,1265.2
34824,1265.2
34825,1265.2
34826,1265.2
34827,1265.2
34828,1265.2
34829,1265.2
34830,1265.2
34831,1265.2
34832,1265.2
34833,1265.2
34834,1265.2
34835,1265.2
34836,1265.2
34837,1265.2
34838,1265.2
34839,1265.2
34840,1265.2
34841,1265.4
34842,1265.4
34843,1265.4
34844,1265.4
34845,1265.4
34846,1265.4
34847,1265.4
34848,1265.4
34849,1265.4
34850,1265.4
34851,1265.4
34852,1265.4
34853,1265.4
34854,1265.4
34855,1265.4
34856,1265.4
34857,1265.4
34858,1265.4
34859,1265.4
34860,1265.4
34861,1265.4
34862,1265.4
34863,1265.2
34864,1265.2
34865,1265.2
34866,1265.4
34867,1265.4
34868,1265.4
34869,1265.4
34870,1265.4
34871,1265.4
34872,1265.4
34873,1265.4
34874,1265.4
34875,1265.4
34876,1265.4
34877,1265.4
34878,1265.4
34879,1265.4
34880,1265.4
34881,1265.4
34882,1265.4
34883,1265.4
34884,1265.4
34885,1265.4
34886,1265.4
34887,1265.4
34888,1265.4
34889,1265.4
34890,1265.2
34891,1265.2
34892,1265.2
34893,1265.2
34894,1265.2
34895,1265.2
34896,1265.2
34897,1265.2
34898,1265.2
34899,1265.2
34900,1264.2
34901,1264.2
34902,1264.2
34903,1264.2
34904,1265.2
34905,1265.4
34906,1265.4
34907,1265.4
34908,1265.4
34909,1265.2
34910,1265.4
34911,1265.4
34912,1265.4
34913,1265.4
34914,1265.4
34915,1265.4
34916,1265.4
34917,1265.2
34918,1265.2
34919,1265.2
34920,1265.2
34921,1265.2
34922,1265.2
34923,1265.2
34924,1265.2
34925,1265.2
34926,1265.2
34927,1265.2
34928,1265.2
34929,1265.2
34930,1265.2
34931,1265.2
34932,1265.2
34933,1265.2
34934,1265.4
34935,1265.4
34936,1265.4
34937,1265.4
34938,1265.4
34939,1265.4
34940,1265.4
34941,1265.4
34942,1265.2
34943,1265.2
34944,1265.2
34945,1265.2
34946,1265.2
34947,1265.2
34948,1265.2
34949,1265.2
34950,1265.2
34951,1265.2
34952,1265.2
34953,1265.2
34954,1265.4
34955,1265.4
34956,1265.4
34957,1265.4
34958,1265.4
34959,1265.4
34960,1265.6
34961,1265.6
34962,1265.6
34963,1265.6
34964,1265.6
34965,1265.6
34966,1265.6
34967,1265.6
34968,1265.6
34969,1265.6
34970,1265.6
34971,1265.6
34972,1265.6
34973,1265.6
34974,1265.6
34975,1265.6
34976,1265.6
34977,1265.6
34978,1265.6
34979,1265.6
34980,1265.6
34981,1265.6
34982,1265.6
34983,1265.6
34984,1265.6
34985,1265.6
34986,1265.6
34987,1265.6
34988,1265.6
34989,1265.6
34990,1265.6
34991,1265.6
34992,1265.6
34993,1265.6
34994,1265.6
34995,1265.6
34996,1265.6
34997,1265.2
34998,1265.2
34999,1265.2
35000,1265.2
35001,1265.2
35002,1265.2
35003,1265.2
35004,1265.2
35005,1265.2
35006,1265.2
35007,1265.2
35008,1265.2
35009,1265.2
35010,1265.2
35011,1265.2
35012,1265.2
35013,1265.2
35014,1265.6
35015,1265.6
35016,1265.6
35017,1265.6
35018,1265.6
35019,1265.6
35020,1265.6
35021,1265.6
35022,1265.6
35023,1265.6
35024,1265.6
35025,1265.6
35026,1265.6
35027,1265.6
35028,1265.6
35029,1265.6
35030,1265.6
35031,1265.6
35032,1265.6
35033,1265.6
35034,1265.6
35035,1265.6
35036,1265.6
35037,1265.6
35038,1265.6
35039,1265.6
35040,1265.6
35041,1265.6
35042,1265.6
35043,1265.6
35044,1265.6
35045,1265.6
35046,1265.6
35047,1265.6
35048,1265.6
35049,1265.6
35050,1265.6
35051,1265.6
35052,1265.6
35053,1265.6
35054,1265.6
35055,1265.6
35056,1265.6
35057,1265.6
35058,1265.6
35059,1265.4
35060,1265.4
35061,1265.4
35062,1265.4
35063,1265.4
35064,1265.4
35065,1265.2
35066,1265.2
35067,1265.2
35068,1265.2
35069,1265.2
35070,1265.2
35071,1265.2
35072,1265.6
35073,1265.2
35074,1265.2
35075,1265.2
35076,1265.2
35077,1265.2
35078,1265.2
35079,1265.2
35080,1265.2
35081,1265.2
35082,1265.2
35083,1265.2
35084,1265.2
35085,1265.6
35086,1265.2
35087,1265.2
35088,1265.2
35089,1265.2
35090,1265.2
35091,1265.2
35092,1265.2
35093,1265.2
35094,1265.2
35095,1265.2
35096,1265.2
35097,1265.2
35098,1265.2
35099,1265.2
35100,1265.2
35101,1265.2
35102,1265.2
35103,1265.2
35104,1265.2
35105,1265.2
35106,1265.2
35107,1265.2
35108,1265.2
35109,1265.2
35110,1265.2
35111,1265.2
35112,1265.2
35113,1265.2
35114,1265.2
35115,1265.2
35116,1265.2
35117,1265.2
35118,1265.2
35119,1265.2
35120,1265.2
35121,1264.2
35122,1264.2
35123,1265.4
35124,1265.4
35125,1265.4
35126,1265.4
35127,1265.4
35128,1265.2
35129,1265.2
35130,1265.2
35131,1265.2
35132,1265.2
35133,1265.2
35134,1265.2
35135,1265.6
35136,1265.6
35137,1265.6
35138,1265.6
35139,1265.6
35140,1265.6
35141,1265.6
35142,1265.6
35143,1265.6
35144,1265.6
35145,1265.6
35146,1265.6
35147,1265.6
35148,1265.6
35149,1265.6
35150,1265.6
35151,1265.6
35152,1265.6
35153,1265.6
35154,1265.6
35155,1265.6
35156,1265.6
35157,1265.6
35158,1265.6
35159,1265.6
35160,1265.6
35161,1265.6
35162,1265.6
35163,1265.6
35164,1265.6
35165,1265.6
35166,1265.6
35167,1265.6
35168,1265.6
35169,1265.6
35170,1265.6
35171,1265.6
35172,1265.6
35173,1265.6
35174,1265.6
35175,1265.2
35176,1265.2
35177,1265.2
35178,1265.2
35179,1265.2
35180,1265.2
35181,1265.2
35182,1265.2
35183,1265.2
35184,1265.2
35185,1265.2
35186,1265.2
35187,1265.2
35188,1265.2
35189,1265.2
35190,1265.2
35191,1265.2
35192,1265.2
35193,1265
35194,1265
35195,1265
35196,1265
35197,1265
35198,1265
35199,1265
35200,1265
35201,1265
35202,1265.2
35203,1265.2
35204,1265.2
35205,1265.2
35206,1265.2
35207,1265.2
35208,1265
35209,1265
35210,1265
35211,1265
35212,1265
35213,1265
35214,1265
35215,1265
35216,1265.2
35217,1265.2
35218,1265.2
35219,1265.2
35220,1265.2
35221,1265
35222,1265
35223,1265
35224,1265
35225,1265
35226,1265
35227,1265
35228,1265
35229,1265
35230,1265
35231,1265
35232,1265
35233,1265
35234,1265
35235,1265
35236,1265
35237,1265
35238,1265
35239,1265
35240,1265
35241,1265.2
35242,1265.2
35243,1265.2
35244,1265.2
35245,1265.2
35246,1265.2
35247,1265.2
35248,1265.2
35249,1265.2
35250,1265.2
35251,1265.2
35252,1265.2
35253,1265.2
35254,1265.2
35255,1265.2
35256,1265.2
35257,1265.2
35258,1265.2
35259,1265.2
35260,1265.2
35261,1265
35262,1265
35263,1265
35264,1265
35265,1265
35266,1265
35267,1265
35268,1265
35269,1265
35270,1265
35271,1265
35272,1265
35273,1265
35274,1265
35275,1265
35276,1265
35277,1265
35278,1265
35279,1265
35280,1265
35281,1265
35282,1265
35283,1265
35284,1265
35285,1265
35286,1265
35287,1265.2
35288,1265.2
35289,1265.2
35290,1265.2
35291,1265.2
35292,1265.2
35293,1265.2
35294,1265.2
35295,1265.2
35296,1265.2
35297,1265.2
35298,1265.2
35299,1265.2
35300,1265.2
35301,1265.2
35302,1265.2
35303,1265
35304,1265
35305,1265
35306,1265
35307,1265
35308,1265
35309,1265
35310,1265
35311,1265
35312,1265
35313,1265
35314,1265
35315,1265.2
35316,1265.2
35317,1265.2
35318,1265.2
35319,1265.2
35320,1265.2
35321,1265.2
35322,1265.2
35323,1265.2
35324,1265.2
35325,1265.2
35326,1265.2
35327,1265.2
35328,1265.2
35329,1265
35330,1265
35331,1265
35332,1265
35333,1265
35334,1265
35335,1265
35336,1265
35337,1265
35338,1265
35339,1265.2
35340,1265.2
35341,1265
35342,1265
35343,1265.2
35344,1265.2
35345,1265.2
35346,1265.2
35347,1265.2
35348,1265.2
35349,1265.2
35350,1265.2
35351,1265.2
35352,1265.2
35353,1265.2
35354,1265
35355,1265
35356,1265
35357,1265
35358,1265
35359,1265
35360,1265
35361,1265.4
35362,1265.4
35363,1265
35364,1265
35365,1265
35366,1265
35367,1265
35368,1265
35369,1265
35370,1265
35371,1265
35372,1265
35373,1265
35374,1265
35375,1265
35376,1265
35377,1265
35378,1265
35379,1265
35380,1265
35381,1265
35382,1265
35383,1265
35384,1265
35385,1265
35386,1265
35387,1265
35388,1265
35389,1265
35390,1265
35391,1265
35392,1265
35393,1264.8
35394,1264.8
35395,1264.8
35396,1264.8
35397,1264.8
35398,1264.8
35399,1264.8
35400,1264.8
35401,1264.8
35402,1264.8
35403,1264.8
35404,1264.8
35405,1264.8
35406,1264.8
35407,1264.8
35408,1264.8
35409,1265.2
35410,1265.2
35411,1265.2
35412,1265.2
35413,1265.2
35414,1265.2
35415,1265.2
35416,1265.2
35417,1265.2
35418,1265.2
35419,1265.2
35420,1265.2
35421,1265.2
35422,1265.2
35423,1265.2
35424,1265
35425,1265
35426,1265
35427,1265
35428,1265
35429,1265
35430,1265
35431,1265
35432,1265
35433,1265
35434,1265
35435,1265
35436,1265
35437,1265
35438,1265
35439,1265
35440,1265
35441,1265
35442,1265
35443,1264.8
35444,1264.8
35445,1264.8
35446,1264.8
35447,1264.8
35448,1264.8
35449,1264.8
35450,1264.6
35451,1264.6
35452,1264.6
35453,1264.6
35454,1264.6
35455,1264.6
35456,1264.8
35457,1264.8
35458,1265
35459,1265
35460,1265
35461,1265
35462,1265
35463,1265
35464,1265
35465,1265
35466,1265
35467,1265
35468,1264.8
35469,1264.8
35470,1264.8
35471,1264.8
35472,1264.8
35473,1264.8
35474,1264.8
35475,1264.8
35476,1264.8
35477,1264.8
35478,1264.8
35479,1264.8
35480,1264.8
35481,1264.8
35482,1264.8
35483,1264.8
35484,1264.8
35485,1264.8
35486,1264.8
35487,1264.8
35488,1264.8
35489,1264.8
35490,1264.8
35491,1264.8
35492,1264.8
35493,1264.8
35494,1264.8
35495,1264.8
35496,1264.8
35497,1264.8
35498,1264.8
35499,1264.8
35500,1265
35501,1265
35502,1265
35503,1265
35504,1265
35505,1265
35506,1265
35507,1265
35508,1265
35509,1265
35510,1265
35511,1265
35512,1265
35513,1265
35514,1264.8
35515,1264.8
35516,1264.8
35517,1264.8
35518,1264.8
35519,1264.8
35520,1264.8
35521,1264.8
35522,1264.8
35523,1264.8
35524,1264.8
35525,1264.8
35526,1264.8
35527,1264.8
35528,1265
35529,1265
35530,1265
35531,1265
35532,1265
35533,1265
35534,1265
35535,1265
35536,1265
35537,1265
35538,1265
35539,1265
35540,1265
35541,1265
35542,1265
35543,1265
35544,1265
35545,1265
35546,1265
35547,1265
35548,1265
35549,1265
35550,1265
35551,1265
35552,1265
35553,1265
35554,1265
35555,1265
35556,1265
35557,1265
35558,1265
35559,1265
35560,1265
35561,1265
35562,1265
35563,1264.8
35564,1264.8
35565,1264.8
35566,1264.8
35567,1264.8
35568,1264.8
35569,1265.2
35570,1265.2
35571,1265.2
35572,1265.2
35573,1265.2
35574,1265.2
35575,1265.2
35576,1265.2
35577,1265.2
35578,1265.2
35579,1265.2
35580,1265.2
35581,1265.2
35582,1265.2
35583,1265.2
35584,1265.2
35585,1265.2
35586,1265.2
35587,1265.2
35588,1265.2
35589,1265.2
35590,1265.2
35591,1265.2
35592,1265.2
35593,1265.2
35594,1265
35595,1265
35596,1265.2
35597,1265.2
35598,1265.2
35599,1265.2
35600,1265.2
35601,1265.2
35602,1265.2
35603,1265.2
35604,1265.2
35605,1265.2
35606,1265.2
35607,1265.2
35608,1265.2
35609,1265.2
35610,1265.2
35611,1265.2
35612,1265.2
35613,1265.2
35614,1265.2
35615,1265.2
35616,1265.2
35617,1265.2
35618,1265.2
35619,1265.2
35620,1265
35621,1265
35622,1265
35623,1265
35624,1265.2
35625,1265.2
35626,1265.2
35627,1265.2
35628,1265.2
35629,1265.2
35630,1265.2
35631,1265.2
35632,1265.2
35633,1265.2
35634,1265.2
35635,1265.2
35636,1265.2
35637,1265.2
35638,1265.2
35639,1265.2
35640,1265.2
35641,1265.2
35642,1265.2
35643,1265.2
35644,1265.2
35645,1265.2
35646,1265.2
35647,1265.2
35648,1265.2
35649,1265.2
35650,1265.2
35651,1265
35652,1265
35653,1265
35654,1265
35655,1264.8
35656,1265.2
35657,1265.2
35658,1265.2
35659,1265.2
35660,1265
35661,1265
35662,1265
35663,1265
35664,1265
35665,1265
35666,1265
35667,1265
35668,1264.8
35669,1264.8
35670,1264.8
35671,1264.8
35672,1264.8
35673,1264.8
35674,1264.8
35675,1264.8
35676,1264.8
35677,1264.8
35678,1264.8
35679,1264.8
35680,1264.8
35681,1264.8
35682,1264.8
35683,1264.8
35684,1264.8
35685,1264.8
35686,1264.8
35687,1264.8
35688,1264.8
35689,1264.8
35690,1264.8
35691,1265.2
35692,1265.2
35693,1265.2
35694,1264.8
35695,1264.8
35696,1264.8
35697,1264.8
35698,1264.8
35699,1264.8
35700,1264.8
35701,1264.8
35702,1264.8
35703,1264.8
35704,1264.8
35705,1264.8
35706,1264.8
35707,1264.8
35708,1264.8
35709,1264.8
35710,1264.8
35711,1264.8
35712,1264.8
35713,1264.8
35714,1264.8
35715,1264.8
35716,1264.8
35717,1264.8
35718,1264.8
35719,1264.8
35720,1264.8
35721,1264.8
35722,1264.8
35723,1264.8
35724,1264.8
35725,1264.8
35726,1264.8
35727,1264.8
35728,1264.8
35729,1264.8
35730,1264.8
35731,1264.8
35732,1264.8
35733,1264.8
35734,1264.8
35735,1264.8
35736,1265
35737,1265
35738,1265
35739,1265
35740,1265
35741,1265
35742,1265
35743,1265
35744,1265
35745,1265
35746,1265
35747,1265
35748,1264.6
35749,1264.6
35750,1264.6
35751,1264.6
35752,1264.6
35753,1264.6
35754,1264.6
35755,1265
35756,1265
35757,1265
35758,1265
35759,1265
35760,1265
35761,1265
35762,1265
35763,1265
35764,1265
35765,1265
35766,1265
35767,1265
35768,1265
35769,1265
35770,1265
35771,1264.6
35772,1264.6
35773,1264.6
35774,1264.6
35775,1264.6
35776,1264.6
35777,1264.6
35778,1264.6
35779,1264.6
35780,1264.6
35781,1264.6
35782,1264.6
35783,1264.6
35784,1264.6
35785,1264.6
35786,1264.6
35787,1264.6
35788,1264.6
35789,1264.8
35790,1264.8
35791,1264.8
35792,1264.8
35793,1264.8
35794,1264.8
35795,1264.8
35796,1264.8
35797,1264.8
35798,1264.8
35799,1264.8
35800,1264.8
35801,1264.8
35802,1264.8
35803,1264.8
35804,1264.8
35805,1264.8
35806,1264.8
35807,1264.8
35808,1264.8
35809,1264.8
35810,1264.8
35811,1264.8
35812,1264.8
35813,1264.8
35814,1264.6
35815,1264.6
35816,1264.6
35817,1264.6
35818,1264.6
35819,1264.6
35820,1264.6
35821,1264.6
35822,1264.6
35823,1264.6
35824,1264.6
35825,1264.8
35826,1264.8
35827,1264.8
35828,1264.8
35829,1264.8
35830,1265
35831,1265
35832,1265
35833,1265
35834,1265
35835,1265
35836,1265
35837,1265
35838,1265
35839,1264.6
35840,1264.6
35841,1264.6
35842,1264.6
35843,1264.6
35844,1264.6
35845,1264.6
35846,1264.6
35847,1264.6
35848,1264.6
35849,1264.6
35850,1264.6
35851,1264.6
35852,1264.6
35853,1264.6
35854,1264.6
35855,1264.6
35856,1264.6
35857,1264.6
35858,1264.6
35859,1264.8
35860,1264.8
35861,1264.8
35862,1264.8
35863,1264.6
35864,1264.6
35865,1264.6
35866,1264.6
35867,1264.6
35868,1264.6
35869,1264.6
35870,1264.6
35871,1264.6
35872,1264.6
35873,1264.6
35874,1264.6
35875,1264.6
35876,1264.6
35877,1264.6
35878,1264.6
35879,1264.6
35880,1264.6
35881,1264.8
35882,1264.8
35883,1264.8
35884,1264.8
35885,1264.8
35886,1264.6
35887,1264.6
35888,1264.8
35889,1264.8
35890,1264.8
35891,1264.8
35892,1264.8
35893,1264.8
35894,1264.8
35895,1264.8
35896,1264.8
35897,1264.8
35898,1264.8
35899,1264.8
35900,1264.8
35901,1264.8
35902,1264.8
35903,1264.8
35904,1264.8
35905,1264.4
35906,1264.4
35907,1264.4
35908,1264.4
35909,1264.4
35910,1264.4
35911,1264.4
35912,1264.8
35913,1264.8
35914,1264.8
35915,1264.8
35916,1264.8
35917,1264.8
35918,1264.8
35919,1264.8
35920,1264.8
35921,1264.8
35922,1264.8
35923,1264.8
35924,1264.8
35925,1264.8
35926,1264.4
35927,1264.4
35928,1264.4
35929,1264.4
35930,1264.4
35931,1264.4
35932,1264.4
35933,1264.4
35934,1264.4
35935,1264.4
35936,1264.4
35937,1264.4
35938,1264.4
35939,1264.4
35940,1264.4
35941,1264.4
35942,1264.4
35943,1264.4
35944,1264.4
35945,1264.4
35946,1264.4
35947,1264.4
35948,1264.4
35949,1264.4
35950,1264.4
35951,1264.4
35952,1264.4
35953,1264.4
35954,1264.4
35955,1264.4
35956,1264.4
35957,1264.4
35958,1264.4
35959,1264.4
35960,1264.4
35961,1264.4
35962,1264.4
35963,1264.2
35964,1264.2
35965,1264.2
35966,1264.2
35967,1264.2
35968,1264.2
35969,1264.2
35970,1264.2
35971,1264.2
35972,1264.2
35973,1264.2
35974,1264.2
35975,1264.2
35976,1264.2
35977,1264.2
35978,1264.2
35979,1264.2
35980,1264.2
35981,1264.2
35982,1264.2
35983,1264.2
35984,1264.2
35985,1264.2
35986,1264.2
35987,1264.2
35988,1264.2
35989,1264.2
35990,1264.2
35991,1264.2
35992,1264.2
35993,1264.2
35994,1264.2
35995,1264.2
35996,1264.2
35997,1264.2
35998,1264.2
35999,1264.2
36000,1264.2
36001,1264.2
36002,1264.2
36003,1264.2
36004,1264.2
36005,1264.2
36006,1264.2
36007,1264.2
36008,1264.2
36009,1264.2
36010,1264.2
36011,1264.2
36012,1264.2
36013,1264.2
36014,1264.2
36015,1264.2
36016,1264.2
36017,1264.2
36018,1264.2
36019,1264.2
36020,1264.2
36021,1264.2
36022,1264.2
36023,1264.2
36024,1264.2
36025,1264.2
36026,1264.2
36027,1264.2
36028,1264.2
36029,1264.2
36030,1264.2
36031,1264.2
36032,1264.2
36033,1264.2
36034,1264.2
36035,1264.2
36036,1264.2
36037,1264.2
36038,1264.2
36039,1264.2
36040,1264.2
36041,1264.2
36042,1264.2
36043,1264.2
36044,1264.2
36045,1264.4
36046,1264.4
36047,1264.4
36048,1264.4
36049,1264.4
36050,1264.4
36051,1264.4
36052,1264.4
36053,1264.4
36054,1264.2
36055,1264.2
36056,1264.2
36057,1264.2
36058,1264.2
36059,1264.2
36060,1264.2
36061,1264.2
36062,1264.2
36063,1264.2
36064,1264.2
36065,1264.2
36066,1264.2
36067,1264.4
36068,1264.4
36069,1264.4
36070,1264.4
36071,1264.4
36072,1264.4
36073,1264.4
36074,1264.4
36075,1264.4
36076,1264.2
36077,1264.2
36078,1264.2
36079,1263.2
36080,1263.2
36081,1263.2
36082,1263.2
36083,1264.2
36084,1264.2
36085,1264.2
36086,1264.2
36087,1264.2
36088,1264.2
36089,1264.2
36090,1264.2
36091,1264.2
36092,1264.2
36093,1264.2
36094,1264.2
36095,1264.2
36096,1264.2
36097,1264.2
36098,1264.2
36099,1264.2
36100,1264.2
36101,1264.2
36102,1264.2
36103,1264.2
36104,1264.2
36105,1264.2
36106,1264.2
36107,1264.2
36108,1264.2
36109,1264.2
36110,1264.2
36111,1264.2
36112,1264.2
36113,1264.2
36114,1264.2
36115,1264.2
36116,1264.2
36117,1264.2
36118,1264.2
36119,1264.2
36120,1264.2
36121,1264.2
36122,1264.2
36123,1264.2
36124,1264.2
36125,1264.2
36126,1264.2
36127,1264.2
36128,1264.2
36129,1264.2
36130,1264.2
36131,1264.2
36132,1264.2
36133,1264.2
36134,1264.2
36135,1264.2
36136,1264.2
36137,1264.2
36138,1264.2
36139,1264.2
36140,1264.2
36141,1264.2
36142,1264.2
36143,1264.2
36144,1264.2
36145,1264.2
36146,1264.2
36147,1264.2
36148,1264.2
36149,1264.2
36150,1264.2
36151,1264.2
36152,1264.2
36153,1264.2
36154,1264.2
36155,1264.2
36156,1264.2
36157,1264.2
36158,1264.2
36159,1264.2
36160,1264.2
36161,1264.2
36162,1264.2
36163,1264.2
36164,1264.2
36165,1264.2
36166,1264.2
36167,1264.2
36168,1264.2
36169,1264.2
36170,1264.2
36171,1264.2
36172,1264.2
36173,1264.2
36174,1264.2
36175,1264.2
36176,1264.2
36177,1264.2
36178,1264.2
36179,1264.2
36180,1264.2
36181,1264.2
36182,1264.2
36183,1264.2
36184,1264.2
36185,1264.2
36186,1264.2
36187,1264.2
36188,1264.2
36189,1264.2
36190,1264.2
36191,1264.2
36192,1264.2
36193,1264.2
36194,1264.2
36195,1264.2
36196,1264.2
36197,1264.2
36198,1264.2
36199,1264.2
36200,1264.2
36201,1264.2
36202,1264.2
36203,1264.2
36204,1264.2
36205,1264.2
36206,1264.2
36207,1264.2
36208,1264.4
36209,1264.4
36210,1264.4
36211,1264.4
36212,1264.4
36213,1264.4
36214,1264.4
36215,1264.4
36216,1264.4
36217,1264.4
36218,1264.4
36219,1264.4
36220,1264.4
36221,1264.4
36222,1264.4
36223,1264.4
36224,1264.4
36225,1264.4
36226,1264.4
36227,1264.4
36228,1264.4
36229,1264.4
36230,1264.4
36231,1264.4
36232,1264.4
36233,1264.4
36234,1264.4
36235,1264.4
36236,1264.4
36237,1264.4
36238,1264.4
36239,1264.4
36240,1264
36241,1264
36242,1264
36243,1264
36244,1264
36245,1264.6
36246,1264.6
36247,1264.6
36248,1264.2
36249,1264.2
36250,1264.2
36251,1264.2
36252,1264.2
36253,1264.2
36254,1264.2
36255,1264.2
36256,1264.2
36257,1264.2
36258,1264.2
36259,1264.2
36260,1264.2
36261,1264.2
36262,1264.2
36263,1264.2
36264,1264.2
36265,1264.2
36266,1264.2
36267,1264.2
36268,1264.2
36269,1264
36270,1264
36271,1264
36272,1264
36273,1264
36274,1264
36275,1264
36276,1264
36277,1264
36278,1264
36279,1264
36280,1264
36281,1264
36282,1264
36283,1264.4
36284,1264.4
36285,1264.4
36286,1264
36287,1264
36288,1264
36289,1264
36290,1264.6
36291,1264.6
36292,1264.6
36293,1264.6
36294,1264.6
36295,1264.6
36296,1264.6
36297,1264.6
36298,1264.6
36299,1264.6
36300,1264.6
36301,1264.6
36302,1264
36303,1264
36304,1264
36305,1264
36306,1264
36307,1264
36308,1264
36309,1264
36310,1264
36311,1264
36312,1264
36313,1264
36314,1264
36315,1264
36316,1264
36317,1264
36318,1264
36319,1264
36320,1264
36321,1264
36322,1264
36323,1264
36324,1264
36325,1264
36326,1264
36327,1264
36328,1264
36329,1264
36330,1264
36331,1264
36332,1264
36333,1264.2
36334,1264.2
36335,1264.2
36336,1264.2
36337,1264.2
36338,1264.2
36339,1264.2
36340,1264.2
36341,1264.2
36342,1264.2
36343,1264.2
36344,1264
36345,1264
36346,1264
36347,1264
36348,1264
36349,1264
36350,1264
36351,1264
36352,1264
36353,1264
36354,1264
36355,1264
36356,1264
36357,1264
36358,1264
36359,1264
36360,1264
36361,1264
36362,1264
36363,1264
36364,1264
36365,1264.2
36366,1264.2
36367,1264.2
36368,1264.2
36369,1264.2
36370,1264.2
36371,1264.2
36372,1264.2
36373,1264
36374,1264
36375,1264
36376,1264
36377,1264
36378,1264
36379,1264
36380,1264
36381,1264
36382,1264
36383,1264
36384,1264
36385,1264
36386,1264
36387,1264
36388,1264
36389,1264
36390,1264
36391,1264
36392,1264
36393,1264
36394,1264
36395,1264
36396,1264
36397,1264
36398,1264
36399,1264
36400,1264
36401,1264
36402,1264.2
36403,1264.2
36404,1264
36405,1264
36406,1264
36407,1264
36408,1264
36409,1264
36410,1264
36411,1264
36412,1264
36413,1264
36414,1264
36415,1264
36416,1264
36417,1264
36418,1264
36419,1264
36420,1264
36421,1264
36422,1264
36423,1264
36424,1264
36425,1264
36426,1264
36427,1264
36428,1264
36429,1264
36430,1264
36431,1264
36432,1264
36433,1264
36434,1264.2
36435,1264.2
36436,1264.2
36437,1264.2
36438,1264.2
36439,1264.2
36440,1264.2
36441,1264.2
36442,1264.2
36443,1264.2
36444,1264.2
36445,1264.2
36446,1264.2
36447,1264.2
36448,1264.2
36449,1264.2
36450,1264.2
36451,1264.2
36452,1264.2
36453,1264.2
36454,1264
36455,1264
36456,1264
36457,1264
36458,1264
36459,1264
36460,1264
36461,1264
36462,1264
36463,1264
36464,1264
36465,1264
36466,1264
36467,1264
36468,1264
36469,1264
36470,1264
36471,1264
36472,1264
36473,1264
36474,1264
36475,1264
36476,1264
36477,1264
36478,1264
36479,1264
36480,1264
36481,1264
36482,1264
36483,1264
36484,1264
36485,1264
36486,1264.2
36487,1264.2
36488,1264.2
36489,1264.2
36490,1264.2
36491,1264.2
36492,1264.2
36493,1263.2
36494,1263.2
36495,1264
36496,1264
36497,1264
36498,1264
36499,1264
36500,1264
36501,1264
36502,1264
36503,1264
36504,1264
36505,1264
36506,1264
36507,1264
36508,1264
36509,1264
36510,1264
36511,1264
36512,1264
36513,1264
36514,1264
36515,1264
36516,1264
36517,1264
36518,1264
36519,1264
36520,1264
36521,1264
36522,1264
36523,1264
36524,1264
36525,1264
36526,1264
36527,1264
36528,1264
36529,1264
36530,1264
36531,1264
36532,1264
36533,1264
36534,1264
36535,1264
36536,1264
36537,1264
36538,1264
36539,1264.2
36540,1264.2
36541,1264.2
36542,1264.2
36543,1264.2
36544,1264.2
36545,1264.2
36546,1264.2
36547,1264.2
36548,1264.2
36549,1264.2
36550,1264
36551,1264
36552,1264
36553,1264
36554,1264
36555,1264
36556,1264
36557,1264
36558,1264
36559,1264
36560,1264.2
36561,1264.2
36562,1264.2
36563,1264.2
36564,1264.2
36565,1264.2
36566,1264.2
36567,1264.2
36568,1264.2
36569,1264.2
36570,1264.2
