"","Mean","Standard.Deviation","Skewness","Kurtosis","T.Test","Winners","Loserss"
"24",-17.1101784767627,8.12745537364915,0.495163992670134,-0.359839552381028,2.44844761870329e-38,96,4
"25",-17.3258857041125,7.9266212169299,0.627050544047028,-0.0871729593422237,1.14159968247946e-39,96,4
"26",-12.3098659003831,8.11843117780087,0.625122235844631,0.360444294786663,1.47035162766476e-27,91,9
"27",-20.7906238984843,7.01628866551062,0.263325833040057,0.200903995351345,5.11401555644668e-51,99,1
"28",-7.42509910285834,8.08085153427783,0.278003744782466,0.244060283886122,6.44044451152997e-15,82,18
"29",-12.0118569131833,6.92800932131922,-0.102681803738349,-0.600627618904713,9.25511952192463e-32,97,3
"30",-9.98677276015294,6.76559964224652,-0.114331586545385,-0.542606339427321,9.36231098496805e-27,92,8
"31",-13.9334396173774,6.74109177619897,-0.0571610826424573,-0.580835594825112,1.07960476044174e-37,100,0
"32",-6.15142825631411,8.03871261732171,-0.0966893591180383,-0.648085707954964,1.32353479780173e-11,79,21
"33",-10.2831318857632,8.20910478663295,-0.134672647099199,-0.633024798822046,3.88984143096133e-22,92,8
"34",-13.9922311995028,8.1717543256143,-0.0275742407290543,-0.733320704471871,2.34876493244338e-31,94,6
"35",-11.7137744034707,8.85126614956764,-0.317415937962144,-0.607493678209174,1.26562890785574e-23,95,5
"36",-13.1615135135135,8.87755207256321,-0.181532075490102,-0.700072120270006,6.9458527207938e-27,97,3
"37",-15.2905123542625,8.69600466821266,-0.00960149937264551,-0.728811480037584,3.22863528923296e-32,98,2
"38",-13.8785026269702,8.36510854614311,-0.0559302865568571,-0.635456984047691,2.39940704812077e-30,98,2
"39",-14.326435764081,8.0092971430494,0.0444457174084081,-0.409392995673474,8.85022599713074e-33,99,1
"40",-24.5634578783933,8.02930773927837,0.522083537085103,0.27607070116342,2.95921401213171e-52,99,1
"41",-23.787169153687,10.2698739820534,0.593519318132404,0.520640796408479,9.3182672428186e-42,97,3
"42",-72.0107749966537,3.4057718010228,1.19241889059792,1.02266843800863,2.79816572753002e-133,100,0
"43",-3.0441945897807,11.7816332798659,0.160370450201427,-0.966928404521535,0.0112308451235808,55,45
"44",-5.75021729682747,11.2572805010351,0.219054494196104,-0.826320333823491,1.5830566181741e-06,64,36
"45",-7.5189629312192,11.1439954345869,0.323628596620275,-0.811959321703583,1.02798621096324e-09,74,26
"46",-11.3871869178224,10.7285932866224,0.465377744360893,-0.681323909826299,5.03125516660031e-18,84,16
"47",-10.4665615141956,10.6760894012114,0.586579498019961,-0.438746610265395,2.93218530648949e-16,81,19
"48",-18.8028237114399,8.93589433929463,0.698720669554184,0.0129985198609388,2.54869455617607e-38,97,3
"49",-10.8626462066745,9.4007483815539,0.857636998587147,0.513893679238242,4.61853051721973e-20,84,16
"50",-14.5634215204434,8.74267753853977,0.926893195372145,1.12564675154497,1.78751277900547e-30,92,8
"51",-12.8943616331821,8.31726037238064,1.16991619818442,2.48218266238305,3.11332316097301e-28,92,8
"52",2.39903105042941,21.612846013408,1.12394823810794,0.410922946247422,0.269686882100931,58,42
"53",-17.880706025563,18.164264913363,0.94309266766152,-0.237307134685019,2.39653898436295e-16,82,18
"54",4.94642857142857,23.7883081126759,0.766657727824957,-0.677000173398652,0.0401695053910391,58,42
"55",11.0765202522176,25.2191753386725,0.052249732695842,-1.44020802511014,2.81781739664815e-05,40,60
