"","Mean","Standard.Deviation","Skewness","Kurtosis","T.Test","Winners","Loserss"
"1",-12.1287135367657,7.25503014211779,-0.854225419294336,1.18054272094562,1.37457159642729e-30,98,2
"2",-9.28088938924852,7.62140004454232,-0.918238089696798,0.733966470959565,2.14550947158558e-21,91,9
"3",-10.3625273252944,7.81460038004347,-0.568433499387501,0.0618879100592915,1.11454679235562e-23,91,9
"4",-9.61805355600345,7.97373845803953,-0.46072087984776,-0.207865112357345,3.77890688621225e-21,91,9
"5",-11.9551212450235,9.03480653182727,-0.0767378424117817,-0.917652460804873,1.27611140831443e-23,92,8
"6",-14.495632084326,8.01169057283482,0.221080381465358,-0.708678413990981,3.70769370394552e-33,97,3
"7",-19.8571428571429,5.65157820291092,0.484094437736092,0.901478427105138,1.03773206271148e-57,99,1
"8",-28.3864378517335,10.4256049386656,1.17210758312476,1.68828436648476,8.97449223254758e-48,96,4
"9",-29.6637471973094,8.10310959950463,0.704857274684654,1.37837710053324,2.37738302359855e-59,99,1
"10",38.4006355258977,21.4752703958289,-0.108202382537592,0.524544840421941,9.07553813101874e-33,5,95
"11",26.8369993053948,18.6215544592495,-0.05912308951151,0.951007846653674,4.75623522591505e-26,7,93
"12",43.8068697342839,17.8673092472244,0.630317560472302,1.10237352262011,7.64045525406152e-44,0,100
"13",14.1652316523165,13.4742294471083,0.859233520301927,1.33722920894539,8.34571769599873e-18,14,86
"14",2.9575250058153,12.92747440983,0.684691028912424,0.956833155491154,0.0242774445366888,45,55
"15",12.8211427985228,15.1761053314079,0.455041863449465,0.631379977852232,2.60501900538017e-13,20,80
"16",-34.6362121212121,8.69837963265882,0.0515147155397849,-0.776759736660789,9.74330377201547e-63,100,0
"17",-19.293251113395,10.0471248502811,-0.0121731439533848,-0.928285953743647,3.73221281119275e-35,99,1
"18",-6.44988146889117,11.6156279842619,0.157239215464839,-0.871434433430359,2.36425477201311e-07,67,33
"19",-19.372702585698,10.4297187956349,0.132639260705759,-0.689058983161456,4.94817744578783e-34,97,3
"20",-16.5130846556451,11.941162078752,0.0779040172290089,-0.634864457836791,7.40256274418315e-25,92,8
"21",-15.1441040487404,13.4781994238775,0.027040043096887,-0.530414219790095,2.25262958965856e-19,86,14
"22",-2.82262301707588,16.7176265227097,0.0645117928564222,-0.623344576047205,0.0944800092913476,57,43
"23",-11.586978826602,16.2651418254911,0.123997692434263,-0.823454494854653,1.71176525786547e-10,76,24
"24",-25.9786601294056,13.2955439407517,0.0957030950804295,-1.05418298250608,9.53368072746956e-36,98,2
"25",-25.459808274889,13.8627427576728,0.199730235159833,-1.02124335998352,1.18140936358347e-33,97,3
"26",-25.9539295392954,12.8968325915578,0.184560167932867,-1.18569295744544,9.19800166052097e-37,99,1
"27",-24.2777925061859,12.4585225007003,0.261486878160572,-1.12158238067366,1.17832603696168e-35,98,2
"28",-25.6674060600683,11.4905719969939,0.307419572959373,-1.16760424036355,1.90341427247465e-40,100,0
"29",-20.5371206603545,11.7351330641594,0.351916210156986,-1.25062778867199,4.60373268891955e-32,96,4
"30",-20.6480162263778,11.419077904943,0.498938297764313,-1.03538584633306,3.88469649955824e-33,96,4
"31",-19.9574024123365,11.5485603538779,0.658053858361508,-0.710286982767233,1.18250805460793e-31,94,6
"32",-23.6516742126474,10.801421828749,0.682048803321972,-0.450306127136093,9.86103838131241e-40,97,3
"33",-20.5931663837012,11.1364237312851,0.661943130667956,-0.146602735239567,6.9819111873188e-34,97,3
"34",-13.5598962936775,12.4286093654177,0.773950167134806,0.236155077252014,1.14295800646722e-18,85,15
"35",-17.0270394926492,12.4956085689316,0.848107075784074,0.478152834671923,1.93590797492986e-24,88,12
"36",-22.3792497391113,11.7747126626152,1.0383206871885,1.00345533971246,8.33444882623732e-35,92,8
"37",-24.9930680639703,9.8355936263139,0.76361631848345,0.509471098754872,3.58013730128679e-45,96,4
"38",-27.5767356222246,8.25845002101908,0.208701114773976,-0.548209415965925,1.08544544503084e-55,100,0
"39",-12.99595249154,9.67614788168054,0.0216741923675398,-1.22431810343064,4.92311092763911e-24,92,8
"40",-10.9165919900738,10.170131134111,0.174564724280476,-1.19092323869602,2.75819845022855e-18,84,16
"41",-11.1344003354767,10.742976542372,0.37817442695324,-1.17439759133735,1.75682873224009e-17,77,23
"42",-10.0981362007168,11.3677224162199,0.492565258003464,-1.05266534659228,2.97349286090327e-14,76,24
"43",-13.9487250940504,11.1288469131453,0.630884269121948,-0.764249543535517,3.75292394298228e-22,84,16
"44",-13.2432761087268,11.5738308364512,0.83926673697869,-0.453774674877384,8.07496862901157e-20,83,17
"45",-18.9883776252294,10.2364292586351,1.05986024420726,0.193502046430999,5.48327272439443e-34,93,7
"46",-26.3848486763126,8.04945090493188,0.987612851785236,0.158039210616187,5.85660422341807e-55,100,0
"47",-19.2258836783552,7.48720385413933,0.972821898966245,0.391654187553681,1.45347080679786e-45,98,2
"48",-22.7062778730703,5.81217343169918,0.956414918727643,1.20997442299907,5.75831624048644e-62,100,0
"49",-23.7797552867506,10.7678340195486,0.846069956935641,-0.298119299587018,4.89120667441425e-40,98,2
"50",-15.7329700182862,11.5142884902449,0.981180827795804,0.162252953457636,1.61975055049099e-24,85,15
"51",-21.6347095974455,9.32052350052593,0.893732990939407,0.334964092378925,7.78359261161285e-42,97,3
"52",-21.6406286480246,8.56019253595476,0.768414717100486,0.458731986424234,5.56812608873409e-45,97,3
"53",-19.4600243105911,7.51311098513632,0.136600979130932,-0.973995173025584,6.88945505028941e-46,100,0
"54",-9.78413738105513,8.34682383096265,0.157905330073803,-0.919073703670144,2.02182240847882e-20,85,15
"55",-10.3889038666801,8.57120117289121,0.0773455976978086,-1.12661658335843,2.83410916808089e-21,88,12
"56",-6.80943242120066,9.06329111739499,-0.334402026110671,-0.870153520527162,2.60735946242504e-11,71,29
"57",-9.40937416517727,9.76756036609449,-0.239435141364369,-0.992503961629554,6.90409335335336e-16,78,22
"58",-14.6874189370851,9.62159385229823,-0.156933207202707,-1.08839236011825,9.21053464568708e-28,95,5
"59",-12.5406427501017,9.94194849831463,-0.0555902437315996,-1.13382875239032,2.54140447514097e-22,88,12
"60",-13.5733333211356,10.047814842136,0.133051765018686,-1.15760115950855,3.39359204958632e-24,90,10
"61",-15.8568728332689,10.1695210926945,0.172055372488522,-1.00303994838966,2.07541851201955e-28,95,5
"62",-15.864574751414,10.6622460276587,0.310171965322588,-0.917931004093914,5.42209632697303e-27,92,8
"63",-20.8370623693867,9.20224986803185,0.23872151361708,-1.12088873259704,6.1648913852177e-41,100,0
"64",-17.4013831486826,9.44080792872766,0.35518512851634,-1.00572814999048,8.9515576987003e-34,96,4
"65",-19.0111929833651,8.56331716535247,0.219662516253853,-1.10732517665813,3.16633773362526e-40,99,1
"66",-19.9318986491655,7.81509128222415,0.222662946352478,-0.942604192598606,2.61011431189295e-45,100,0
"67",6.10202382769916,13.3182893615583,0.43605215321498,-0.577908805057916,1.34630779135143e-05,37,63
"68",4.54152016599375,13.0661516224144,0.258500948970238,-0.722964139191042,0.000757706444484207,41,59
"69",6.65439781287763,12.0127080146769,0.141609833694031,-0.576780541634599,2.50533347233929e-07,33,67
"70",3.27244178748935,11.5316512541401,0.124106188239541,-0.524000242533261,0.00551132257990707,39,61
